Id,Comment
@user-uh9dz6rh2f,북치는분 대단;;
@user-gc9jh1dp6d,
@user-dq4nl5pp5w,술마시며 듣기 좋다 너무 행복하다 이순간
@user-tp8zf7go8u,ㅇㅈㅇㅈ
@user-bi6ss2qf6r,진짜 영국은 밴드가 너무 멋있음... 비틀즈 오아시스 콜드플레이 원디렉션 이 4개만 해도 웅장해짐
@som3day,영화같다 진짜
@user-fh9br6lx3m,가고싶다
@user-lp2bs4sd3n,여러번 봐도 질리질 않넹
@user-iq1ll7sg9b,와 샴페인과 함께 하는 시간이 되면  좋은걸요 왜이노래를 들으면 슬퍼지나? 헐 땀뒤에
@kimsangsu1004,Long live Korea🇰🇷
@user-jv2wv4py6n,Wow
@user-qm2ig1ye6b,헐 저기 끼고싶다
@user-ix3ou9tc6x,"1:50 왕관 내려놓는 모습 왜 눈물나지 .. 너무 이유없는 눈물이야,,,"
@Hogwarts_graduate,예루살렘의 종소리 할때 은은하게 종소리 들리는게 날 미치게해 ㅠㅠㅠ
@STP12345,진짜...가수는.......좋겠다...ㅎ
@Reclc,새해 첫노래
@KoreanJeongTV,역시 브라질 상파울로에서의 라이브였군요... 브라질 사람들 열정은 정말 대단하고 알아줘야 합니다.  영국하면 떠오르는 가수는 비틀즈이지만 영국하면 대표적으로 나오는 노래는 바로 콜드 플레이의 이 노래가 대명사 같은 노래가 된 듯 합니다.
@user-kp8uw5rl6p,️
@mesRM,때창 소리가 지려
@LOGO-xd4pw,
@user-vo4tg7ow9d,이건 라이브가 국룰이다
@user-zb8wp3ds4f,오오오오오오~오 오오오오오오~
@masaibujok,"I used to rule the world  Seas would rise when I gave the word  Now in the morning, I sleep alone  Sweep the streets I used to own  I used to roll the dice  Feel the fear in my enemy's eyes  Listen as the crowd would sing  Now the old king is dead! Long live the king!  One minute I held the key  Next the walls were closed on me  And I discovered that my castles stand  Upon pillars of salt and pillars of sand  I hear Jerusalem bells are ringing  Roman Cavalry choirs are singing  Be my mirror, my sword and shield  My missionaries in a foreign field  For some reason I can't explain  Once you go there was never, never a honest word  And that was when I ruled the world  It was a wicked and wild wind  Blew down the doors to let me in  Shattered windows and the sound of drums  People couldn't believe what I'd become  Revolutionaries wait  For my head on a silver plate  Just a puppet on a lonely string  Oh, who would ever want to be king?  I hear Jerusalem bells are ringing  Roman Calvary choirs are singing  Be my mirror, my sword and shield  My missionaries in a foreign field  For some reason I can't explain  I know Saint Peter won't call my name  Never an honest word  But that was when I ruled the world  Oh, oh, oh, oh, oh  I hear Jerusalem bells are ringing  Roman Calvary choirs are singing  Be my mirror, my sword and shield  My missionaries in a foreign field  For some reason I can't explain  I know Saint Peter won't call my name  Never an honest word  But that was when I ruled the world"
@Rimac-yb7hd,이노래 찾다가 레전드 공연이라고 치니깐 나왔다.
@user-du6be3mc9b,쇼미보고 생각나서 왔다
@user-cf8oj8br2b,앗 내 인생노래
@Daekkaebi,스타들이 왜 우울증에 시달리는지 알거같다. 공연이 끝나고 집으로 돌아갈때 그 공허함은 말로 설명할수 없을만큼 허무할듯..
@jiwonjang6689,개지린다그냥
@hyp-nr6wo,25Mㅊㅊ
@warew_of_waffle,무대에서 박수를 받으며 사는삶... 부럽다
@Stefan_Bajcetic,면접 너무 떨리지만 열심히 능력껏 잘 해오겠습니다!
@user-bi8zp9th4p,인류가 끝날때 마지막으로 틀어 놓을 엔딩곡은 이거다
@user-dm3zp6lz8c,지구 엔딩날 어울릴 노래
@summerrain2324,4분이 순식간에 지나가버리네
@user-ww5uu8ni6f,"I love this song, and heared in paradise hotel as tranee!!!!!"
@user-xi2uz4vn7i,콘서트를 영화로 만들어버린 영상  그저 경이롭다.  파리 올림픽때는 코로나전쟁이 종결되고 전 세계인 다 함께 놀았으면....
@kyeon_ty4966,이제 곧 몰려들 영상
@chaconomy,신나면서도 장엄하고 묘하면서도 무서운 곡일세~~~~~ 저 높은 곳에 앉으면 진실은 존재하지 않는다네..... 성베드로가 내이름을 부르지 않겠지~~♬
@user-sx3vm7wx4r,콜드플레이
@vs2446,내년에 볼수 있을까?
@user-bp2zt3hv6d,이노래만 들으면 뭔가 가장 높은 곳에서 하늘을 날고 있는 기분임. 그 있잖아 뭔가 다 할 수 있을꺼 같은..  그래서 이노래 들으면서 옥상 올라가서 난간 위로 올라갔다가 나도 모르게 뛰어 내릴뻔 했다
@ProperNouns,와
@user-ek3uo4rs1u,그 때 우리는 콜드플레이의 시대를 살았다
@user-uh5tg4qc1b,와 진짜 가슴이 웅장해진다 전역할때 이 노래 들으면서 나가야겠다
@user-ng9qv6mk5w,진심은통하는것일까
@user-lk2nx2ez4l,곡도 웅장한데 떼창도 웅장♡ 멜로디가 어쩜 이럴수있나여? 최고 최고 나도 떼창하러 가고싶당~~ 내년 오시나요? 아프지말고  얼릉 와주세요
@lunajun2598,시. 소설같은 가사가 넘 멋집니다. 우리나라도 사랑타령 좀 그만하고 이런 멋진 곡이 좀 나왔음...
@user-sirius3,이 영상을 보니 인생은 아직 살만한 가치가 있는 것 같다 소름
@mnmnmn1082,21세기에 느낄 수 있는 최고수치의 낭만과 감동임
@x_u.y,3:00
@comeinf,말로 설명할 순 없지만 저 높은곳에 앉으면 진실함은 존재하지 않네
@user-xw3sf1ef3d,전 이게 새해의 첫 곡 이메요 조금 튀햇는데 모두 새해벅 많니박으세여 ㅎㅎ
@lms4901,1:05 2:05
@user-ms3zg5in7o,->
@simonjeong1381,"특별한 의미 부여는 아니었지만, 단지 이 노래를 처음 들었을 때의 느낌과 어줍잖은 가사 해석의 기억에 따라... 결혼식 행진곡으로 사용했습니다. 제 입장곡은 Adventure of lifetime...2017년 12월 당시에는 조금 생소한 곡들을 선택했다 생각했지만, 지금 당시 영상들을 봐도 '다시 돌아가도 이 노래'였을 거 같습니다. 와이프와 마지막 행진곡 선택 때 여러 후보들 노래들을 들어보며 고민하던 때, 우연히 외출 후 돌아오던 차에서 결혼 후 미래에 대한 불확실하지만 조금은 희망 섞인 대화를 나눌 때 'Viva la vida'가 흘러나왔습니다. 그러면서 둘 다 망설임 없이 행진곡으로 선택했습니다. 처음 이 곡을 접했을 때부터, 저에게 이 곡은 특별한 의미로 자리 잡았나 봅니다. 언젠가 다시 내한한다면 그때는 꼭 저희 가족 모두 가볼 생각입니다.(지난 현카 슈퍼콘서트 못 가서 아직까지 아쉬움에...ㅜ)"
@CMC93.7.15,
@imk1596,
@tricbumo1888,노래 너무좋아..하...싼다 진짜 게속보고있네 ...
@user-wc6yq5fl7x,"I used to rule the world Seas would rise when I gave the word Now in the morning, I sleep alone Sweep the streets I used to own I used to roll the dice Feel the fear in my enemy's eyes Listen as the crowd would sing Now the old king is dead, long live the king One minute, I held the key Next the walls were closed on me And I discovered that my castles stand Upon pillars of salt and pillars of sand I hear Jerusalem bells a-ringin' Roman Cavalry choirs are singin' Be my mirror, my sword and shield My missionaries in a foreign field For some reason, I can't explain Once you'd gone, there was never, never an honest word And that was when I ruled the world It was a wicked and wild wind Blew down the doors to let me in Shattered windows and the sound of drums People couldn't believe what I'd become Revolutionaries wait For my head on a silver plate Just a puppet on a lonely string Oh, who would ever want to be king? I hear Jerusalem bells a-ringin' Roman Cavalry choirs are singing Be my mirror, my sword and shield My missionaries in a foreign field For some reason, I can't explain I know Saint Peter won't call my name Never an honest word But that was when I ruled the world Oh-oh-oh, oh-oh, oh Oh-oh-oh, oh-oh, oh Oh-oh-oh, oh-oh, oh Oh-oh-oh, oh-oh, oh Oh-oh-oh, oh-oh, oh I hear Jerusalem bells a-ringin' Roman Cavalry choirs are singin' Be my mirror, my sword and shield My missionaries in a foreign field For some reason I can't explain I know Saint Peter won't call my name Never an honest word But that was when I ruled the world"
@youngjinieyo,화려한 청춘이 기다리길
@jager934,나의 할아버지는 비틀즈에 대해 말해주었고 나의 아버지는 퀸에 대해 말해주었다.  난 나의 자식에게 콜드플레이에 대해 말해줄 것이다. (멋있어서 퍼온 댓글)
@user-sq6ic5vr2i,수능 가즈아~~
@user-vz5oe4qi5s,지금 이 유튜브 영상 그대로 음원 내줬으면 좋겠다 이거 듣다가 음원들으면 뭔가 허전하고 심심함
@user-tx6og3xn1l,Aㅏㅏㅏㅏㅏㅏㅏ 우린 비바라디다 우린 비바라디다ㅏㅏㅏㅏㅏ
@91-yo6um,들을 때마다 보에티우스가 떠올라요
@jessicakim146,ㅇㅜ왓/////
@jw_gardening_jopd,"여기서 이런 댓글 본 것 같은데 수천명의 사람들이 마스크 안쓰고 따닥따닥 붙어서 같이 떼창하는게 그립다...근데 진짜 그립다,,,언제쯤 코로나 시국 이전의 일상으로 돌아갈 수 있을까..."
@user-hj6bt5tl1m,아~~우린 비바라비다 우린 비바라비다
@user-wh8ci4tb2t,3모 보고 왔는데 우울한 마음이 싹 날아가네욤
@user-hk9xu3eu7z,나도 이런 콘서트 한번 가볼수 있을까? ㅋㅋ
@user-jm3ke5yc1m,코로나 전으로 돌아가고 싶어지네
@roy5290,아니 ㄹㅇ 썸넬부터가 일단 누르고 보는겨
@sungwoojo731,북멍~! 북소리에 빠져드네요. 재생을 몇 번이나 하고 있는지..^^;
@hatejoonchi,원곡보다 팬분들환호하는게더노래좋네ㄷ
@user-vl4sw3tr9p,2022년 출석하고 간다
@user-lq3ih5mw7x,이거랑 this is me가 힘들때 들으면 진짜 눈물트리거임
@AllYouNeedlsL0ve,내년 4월 내한 진짜 가고싶다
@user-ww5uu8ni6f,왜 이제야 나를 찾죠?...
@user-sk7vu4si9e,
@user-xx8hv9pc6w,"드럼과 심장 박동이 하나가 될 때, 우리는 살아있음을 느낀다."
@kimsangsu1004,대한민국 만세🇰🇷
@user-kawaibh,뜬금없이 좀 궁금한게 생겼는데 저 콘서트에 사람 몇명정도가 있을수있나요…? 너무 웅장해..
@cjeixhalapeg1,"3:13 이 한 순간만으로도 크리스마틴은 인생 여한이 없겠다. 이런 감동과 전율을 온 몸으로 느껴본, 그리고 앞으로도 느껴볼 수 있는 사람이 몇이나 될까"
@user-kv6gw9nn4z,"나는 진짜 이노래 북소리 종소리가 좋아서 계속 듣게된다 북소리 종소리 집중하고 북,종 치는 저 움직임이 너무 멋있다 물론 노래자체도 졸라좋고~~ 비바라비다 영상중 이게 젤조아"
@user-sf5ts4cc4x,예전 댓글 중에 “인류의 역사가 비디오게임이면 이 노래는 엔딩 크레딧으로 나올 것이다”라는 걸 봤는데 요즘 세상을 보면 이럴 날이 정말 멀지 않은 것 같다는 생각이 듦....
@user-ie6ou9xv9o,Let's go for Korea's good win!! 🇰🇷🇰🇷🇰🇷🇰🇷🇰🇷🇰🇷🇰🇷           한국의 좋은 승리를 위해 가자!! 🇰🇷🇰🇷🇰🇷🇰🇷🇰🇷🇰🇷🇰🇷
@user-sq2nl2qp3g,ㅋㅋㅋ신랑 입장곡 1위 크.. 미친 웅장함
@user-ki6zc1yo3b,할렐루야
@darwinunez9,He made a people one.
@zzzpp,이게 2008년도 노래라는게 믿기지가 않음ㄷ
@user-xx4ou2qw1q,내년 4월 내한 가고 싶다ㅠㅠ
@arianaausa,사람들의 전성기는 언제될지 모르지 하지만 열심히 살다보면 그 시절이  좋았다고 느낄때 그게 바로 그 사람의 전성기 아닐까
@randy7619,시대란것이 참   무명이  사체 바닦에서 살아가네요  인생 참 희안하죠
@user-eu9lq6jw1t,00:04:05
@DizzyDean0623,떼창할때 전율이 ㄷㄷ
@doc1037,만약 외계문명에게 지구의 음악을 단 하나만 대표해서 들려줄 수 있다면 선택하고 싶은 곡.
@chozol9949,"I used to rule the world  Seas would rise when I gave the word  Now in the morning, I sleep alone  Sweep the streets I used to own  I used to roll the dice  Feel the fear in my enemy's eyes  Listen as the crowd would sing  Now the old king is dead! Long live the king!  One minute I held the key  Next the walls were closed on me  And I discovered that my castles stand  Upon pillars of salt and pillars of sand  I hear Jerusalem bells are ringing  Roman Cavalry choirs are singing  Be my mirror, my sword and shield  My missionaries in a foreign field  For some reason I can't explain  Once you go there was never, never a honest word  And that was when I ruled the world  It was a wicked and wild wind  Blew down the doors to let me in  Shattered windows and the sound of drums  People couldn't believe what I'd become  Revolutionaries wait  For my head on a silver plate  Just a puppet on a lonely string  Oh, who would ever want to be king?  I hear Jerusalem bells are ringing  Roman Calvary choirs are singing  Be my mirror, my sword and shield  My missionaries in a foreign field  For some reason I can't explain  I know Saint Peter won't call my name  Never an honest word  But that was when I ruled the world  Oh, oh, oh, oh, oh  I hear Jerusalem bells are ringing  Roman Calvary choirs are singing  Be my mirror, my sword and shield  My missionaries in a foreign field  For some reason I can't explain  I know Saint Peter won't call my name  Never an honest word  But that was when I ruled the world"
@yongzzang_,와~ 포레스텔라도 콘서트에서 부른 노래다.
@user-nz7qb7qo7m,음악 창조하는거  천재들인거같음
@R5dongja,인류의 흥망성쇠를 담은 노래
@user-lp2wb3ry5w,전세계 스탠다드가 있어야한다. 저런자리에서 지키는 질서 등등
@user-ho5wt8ed9h,세계의흔들림이노래의강함
@sundaycamper,그리운 코로나 19전
@Kinksjenen1,하아 코로나 씨발때문에  젊었을때 아무것도 못하는게 너무 싫다
@user-dv9zz4rm8w,아제발 한국에 와주세요
@user-sz1ed5lo8m,잠시 신이 내려와 영감을 주지않으면 절대 못만들 노래임.
@user-fi1xn9dy8f,역사 시간에 들으면 좋음
@user-yk2gy1oi4w,브라질 개쩐다...ㄷㄷㄷ
@user-qg2db8yp1i,"나의 역사는 흔한 폭군으로 남겠으나, 이겨낸 자들의 역사는 신화가 되리라."
@jealousy1735,와 레알 영상 처음부터 소름돋네
@user-oq8ut4yc5t,나에게 필요한 그산
@hapil2452,정확히 기억은 안나는데 누군가가 말했죠 인류 역사가 한편의 영화라면  엔딩 크레딧은 이 노래가 나와야 한다고
@chocolatte9591,오잉
@user-tf1wq6fl1k,화려한 군침이 나를 싸악 감싸노
@user-vy9is8xv1t,음식보다 음악을 선택한 나라
@pizza_333,문명 문화승리하고 들어야하는 노래
@krunner525,이맛에 커버곡을 못들어ㅠㅠㅠ
@_kei6428,지금 내가 겪는 고통을 이해할수 없지만 나는 이곳이 동굴이 아니라 터널이라고 믿는다
@user-lm1zr9ek5q,나만그런건지 모르겠지만 검나 웅장하다
@LegenDofManA001,가사가 진짜
@user-cn9kf7jn9q,3:13 버즈 프로 360오디오 켜고 들으면 ㄹㅇ 쌉니다
@LNeop,수 많은 관중을 거느리는 왕이 되는 기분...
@user-er7zf1tf6q,콘서트에서 떼창하기 가장좋은 노래
@user-ux8ic5wp9c,인생이 한편의 영화라면 엔딩곡으로 나올 노래
@user-ml7sg8cu6m,더 분발해 주세요 콜드플레이! 남편이 이 노래를 들어본 적이 없대요;; ㅎㅎ
@user-yl9ru7qi1o,1:00 여기 뭔가 좋음
@latz3614,그 댓글 어디갓지... 인생이 비디오게임이면 엔딩크레딧에 나올 음악이라고
@user-kx7yu9rx4o,난저 달걀 아재의  북소리와 종소리가 너우좋아~
@user-pq5rn3kh5o,
@user-lp2wb3ry5w,"Freedom is not FREE ! 자유의 맛이란, 쓰고 달구나."
@thdehdms,진짜 가수할맛나겠다
@fromcmk33,Revolutionary. My head on silver plate 돼지머리
@user-kl3em7ko9u,우크라이나 전쟁 뉴스 접하며 매일 오게 되네요. 푸틴 아저씨 듣고 계신가요.
@user-lt9cz1cx4q,제발 콘서트 해주세요
@luk3876,"1:29  미친건가 연출,,"
@user-mv2cc6dq6h,태버 비바라비다 보고 온사람
@Fhhgvbjc,3:12 Let's go
@user-tg6fb5xh9z,아니 2:08누가 누나는 똥을싸 냄비에라고 했는데 계속 그렇게 들려서 개웃긴닼ㅋㅋ
@awdndjen12ed,운동할때 스타트로 끊는 곡
@TV-nt1ck,우와노레가종아용
@cls133al2,다시봐도 북치는거 진짜 대단하다
@OO-jk2kw,내 고등학교 시절을 함께한 콜플
@b.c4577,0:30 아져씨 겁나 웃기넼ㅋㅋㅋ
@romeojjune,우크라이나에 평화가 온다면 꼭 그곳에서 공연해 주시길 부탁드립니다 !
@kjh7425,한곡갑
@mmm-hd1lz,분위기와다르게 가사는 세상을 통치하던 몰락한왕의 회환이 닮긴내용
@user-gi4cz1px1q,판판판판판
@suzan3783,나는 크리스마틴의 덩실덩실 막춤이 넘나 사랑스럽다~
@ragenka77,스포츠 음악으로 베스트일듯
@user-wg1dw4ot6e,"""세상에서 제일 재밌는 찬송가"""
@user-zr2id4jl7w,2:11 오~?
@beeto2298,Msg sphere 기다려 콜드플레이가 간다!!
@user-lu5dg1cn2z,I told u so
@zu292,이게 바로 21세기 버전 위아더웧드지~
@user-pl4vq2vx2x,1:05
@user-po7eb2in3m,쩌노..
@user-jw2ny4vu2z,3:11 지구상 어떤 사람이 이 장면을 보고 뽕이 안 찰 수가 있을까
@user-iz1fe1hv1o,떼창의 좋은 예
@user-zf6bo8lc2v,제 친구중에 이 노래 모르는 애들이 되게 많던데 저는 너무 신기했어요 이 노래를 모르다니...
@fromcmk33,Fear the enemy
@user-hq4gr4rb1v,이게 벌써 3년전임
@user-nz1vx6vh3n,이런댓글 있었던것 같았는데 인류사가 한편의 영화라면 이노래가 엔딩곡이라고
@user-cj9wq2bc9r,인생사 화무십일홍
@dz2orbital,'세상에서 가장 감미로운 Latte is horse'
@znls5849,코로나 끝나면 내한 또 해줘....
@seobang18wang66,현대카드~
@o.wh3n982,버즈 있으신분 360 오디오 키고 봐보세요 미쳤어요 ㄷㄷ
@user-se8pv6gj2h,음원듣다가 사람들 함성 없어서 섭섭해서 다시 왔어요..ㅎ
@isung0504,아니  깔별로 ? ㅎㅎㅎ 자신감   자존감 갑!  쌉인정입니다
@me5528,콜드플레이 내한안오나요 무진장 기다리는데 ㅜㅜ
@InK_row,"""누가 왕이냐? 내가 왕이다!"""
@user-ou3vz5lf3h,우리의 소대가리도.
@user-tm8il3ce1t,이 노래는 뭘 의미하는진 모르겠는데 참 좋단말이야
@YW-ur6mo,비라롸 비돠
@user-fx4qn7mr9r,2022도 왔습니다
@khs8039,뭔가 우울증을 떨쳐버릴 것 같은 노래
@user-ne7xq3qg1d,"에어팟 프로의 순기능.,."
@user-mj5gj5zc9i,워어어어 워어ㅓㅓㅓ어워ㅓ어어어워어어ㅓ워어어워어ㅓㅓ워어어ㅓ
@user-bv9sp5co1s,이거 틀고 공부하거나 일하면 뭐든지 잘할것같음
@II11lIIIl1ll1IIIlIl,진짜 저기 있는 사람들 ㅈㄴㅈㄴ부럽다....
@sjm2766,이거 루이16세가 프랑스혁명에서 처형당할때 입장에서 쓴건데 감미롭네
@user-ku4fg5ku2j,이게 벌써 4년전 영상이라니
@user-vq9dw6sx8r,한국에서 공연할때 진짜 모든 사람들이 따라부르고 심지어 퇴장할때도 다같이 노래 붙르면서 나간게 기억남…ㄷㄷ
@user-nt9rp5oc7q,왕관 퍼포먼스는 길이 남을 퍼포먼스다....
@user-dm6hj6tr5f,오늘은 대체공휴일 ㄴㅇㅅ
@sleeping_cats479,이 노래 무려 13년된 노래입니다
@user-yl9ru7qi1o,혹시 이런 노래 더 아는 분들 있으면 추천해주실수잇나요..노래좋다
@kim6978,이보다 영화같은 노래가 있을까? 노래가 영화한편같다.
@reminseo,한 편의 영화를 본 느낌이다
@GGOGGOTWO,크리스토퍼 놀란 ㄷㄷ
@dipani_park,이거1시간은없누 ㅠㅠ
@user-yn7dq6vr1o,이방의 내 선교사들이여~~
@user-cs3st4yd2s,콜드플레이 이 비바리 비다는 NFL슈퍼볼 콘서트가 진짜 지림 안 들어보신분 들어보셈
@user-cp4mk8br5l,마지막 개지리네 ㅋㅋㅋㅋㅋ
@user-ce6jc7co8o,언랭에서 다이아까지 갈 수 있을거같은 용기가 느껴진다
@youtube-offcial,"EBS교육 및 강의, 교양프로그램, 군대 정훈교육영상들의 오프닝 단골 곡, 노래는 좋으나 이 노래가 나오면 항상 졸리거나 시작도전에 지겨워짐 ㅋㅋ"
@user-hh9sq9yu2m,"콜드플레이 정말 멋진 노래들로 가득한데~ 종종 라이브에선, 마틴이 여기저기 많이 움직이다 보니 viva la vida 후렴구 부분에서 호흡이 딸리는게 좀 아쉬울 때가 있더라고요 이번 영상도 그게 살짝 아쉽다면 아쉬운 부분 ㅠㅠ"
@user-fh9ne1ve4g,2022년 첫 유튜브& 첫 노래
@user-lz9ki6qj3h,언제인가요
@GAY-BAY-BO,아아 우린 비바라비다 우린 비바라비다
@user-xz1zx1tk2x,역시 브라질 뜨겁다ㅎ
@user-oo4xh9jp8l,영국 3대밴드 1.비틀즈 2.퀸 3.콜드플레이
@user-yl6te6zv2p,혹시 보컬 입고있는옷은 어떻게 구하나여ㅠㅠㅠ
@user-gk4bd1bc5h,이거 워어어어어어ㅓ 팝송 치면나옴
@namone__07,2:10
@gmh5817,https://youtu.be/Ek9LHfsDfL4 원본 영상 자체는 내한 공연 당시에 찍은것 같네요 굿굿
@user-ew7mo2xg5v,우리나라에 다시 와주오.
@Obangmi,2:11 이거 왜 언급없냐ㅋㅋㅋㅋㅋㅋ 저거 박자 다 알아서 장난친거같은데 쩐다
@user-jc5fy7vz4p,2024년도 손!!!
@user-cq7gd9zo3c,"날개야 다시 돋아라.  날자. 날자. 날자. 한 번만 더 날자꾸나.  한 번만 더 날아 보자꾸나.   /이상 - 날개"
@user-kr3pq2eo5x,자야되는데 나도모르게 들썩들썩 거리게 되네 ㅠㅠㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
@plzdbr5826,북치는 아저씨 멋지다
@user-ux5vc9ob5q,저런 공연 마치고 ... 혼자 조용한 방안에 들어가면 ... 그 공허함이 얼마나 클지 ...
@hohonaknak_market,가사가 기가막힌다 저절로 그 상황이 상상이되네
@NewJeanwoos,콜플 이후에 락밴드의 계승자가 나타나지 못한 것 같아 아쉬워요...
@hhh0h0,내인생곡.. 바뀌는날이 오긴할까
@user-hy5wb7ji8o,드럼: 캐리요
@user-tm9we2np2t,3:12
@user-zr1yo9er6w,온 천지를 뒤 흔들어 깨우는 북소리~ !!! 밥이 육신을 깨운다면 음악은 영혼을 깨우게 한다~ !!! 콜드야  우린 지금 이 순간을 살지~^*
@alpha_rd,수능 전날 잠들기 전 최고의 선택
@zqwert8273,에팟 프로 스테레오 공간화 끼고 들으니깐 ㅈ리네여...
@user-ex7ud2ch9v,3:27
@user-qb7tu8mx9w,이걸들으며 롤을 했더니 자신감이 생겨 0/8/6이 됬습니다 감사합니다
@ckqw,2022년에도 듣고 있는 사람?
@user-py8mq6br6x,1:09
@dbswntkd7785,My universe 듣고 온사람?
@Shallow._.,2:11 크리스 마틴 : 쇽샥! 윌 챔피언 : ?!
@user-nr6tb4bb9x,03:14
@user-fj1si7du4e,저기서 키보드 세션으로 연주하면 얼마나 벅찰까…. 큰 무대에서 연주해보고 싶다
@dlwldnjs1215,2:10 찍히면 갑분싸
@user-of5gy1vt2h,아니 황석희님 번역이었어?
@user-kc5yb1el2w,노래에 다 있다는 하이라이트 부분이 어떤 부분인지는 모르겠지만 내 귀에는 모드 부분이 하이라이트다
@user-tr6pm8qn5s,고음이 없는데 진짜 노래가 시원하다
@mhyeok14,3:13
@Han-wl7tl,0:10 에서 뭐라고 말하는건지 아시는분 있나요?
@user-ud9ob3jl3i,신과함께
@user-xu3rn5yb5o,이거 처음 들었을때가 초딩시절 무너진왕국 마크뮤비로 들었던 노래...
@user-bb7yj9oe5k,종 저렇게 맛깔나게 치는사람 첨봤네
@user-yn8zt1yt5j,이  노래만 알고  있다는  거.....ㅠㅠ가수는  솔까  몰랐지....
@jhleethewriter,2024년 첫 곡으로 들었습니다 :)
@stonespirit.,이게 실제 콘서트 영상인가요?
@user-bg4gb9wp5t,대머리 아재 북 존나 찰지게 치네 ㅋㅋㅋㅋㅋㅋㅋ
@user-tl1ff5pf7v,I can explain
@hanalu5502,어바등보고 궁금해서 왔어요 이노래구나..ㅋㅋ
@jsjsjdjeek,워어어어어어 워어어어어 팝송 치니까 나옴 개꿀 ...
@S.O-D.A,첫부분만 듣고  안좋은 기억들은 생각남 아ㅋㅋㅋ
@user-ig9lh3tx7d,Ah ~ 비바라비다 우린 비바라비다
@user-rj1xd6tx1s,새 왕께 만세 부분에서 소름 돋음
@c.c3444,0:11
@user-pi9do7ch2d,이 명곡은 나 '최승원의 마음을 울렸다'
@user-jy3cr4ep9k,저렇게 무대에서 즐기는게 대단하다.. 난 애들 앞에서 노래 부르면 목소리 떨리는데..
@user-vl4ez9pl1s,진짜 우리나에도 이런 노래가 있지!  신해철의 그대에게!!.... 전주부터 걍 다 쓸고 들어가는...
@HW-B-,이 노래는 라이브가 훨씬 더 좋은듯...
@user-ii6kf2qg3s,관중들이랑 같이불러서 더 완벽한듯
@billiene,듄2보고오니 가사가 다르게 들리네..  폴 서사 그 자체ㄷㄷ
@Jm-rr4xk,공부하기싫을때마다 보러옴
@user-tm3cc8id1i,2:07 아 어떤 댓글땜에 자꾸 누나는 똥을 싸 라고만 들리잖앜ㅋㅋㅋ
@user-gc3zv6rj6c,근데 저 대머리분 대단한게 처음부터 끝까지 계속 북을 치고있어... 엄청 힘들텐데 저거
@windyhill9980,0:28
@user-uu7gz6zs1j,저거 이후로 빌보드 1등 못했죠ㅠ 하지만 2021년 아미와 콜라보로 결국 이뤄냈죠 ㅎㅎ  2017년 Something Just Like This 빌보드 3위
@user-yv7ph6zl8f,"시험기간 도서관,독서실에서 집갈때마다 들었던 노래.."
@_kr5697,PUT TEA IN 곡은 이미 연주중이다
@syzian,3:12 이거 때문에 본다
@user-qt7vk7et5r,아직도 보고있는 사람
@Grafferr,ㅏ~~비바라비다 우린 비바라비다~~
@user-ff6qh8qg5i,프로파일러
@user-zq9oq7db6w,전세계라이브 가나요?
@user-rh7hg7pd6m,코로나 없는 세상이 오긴할까 ㅜ
@jindao600,왕이 방탄과 협업이라니.. 감정이 복 받친다.. 그리고 그 왕은 우주까지 정복해버렸지
@user-co7vg7to2i,제주 탑동골목 2021년 9월 29일 오후 6:22 손님 신청곡      현재 탑동골목에서 손님이 신청한 노래입니다:)
@user-dg2kg4ht7n,층간소음보복엔 이거죠~
@asdfmpml,2:10 장난쳤는데 놀래네 ㅋㅋ
@YBJJJJ,NFL 하프타임쇼 콜드플레이 무대도 꼭보세요
@user-pd6pv1mg3b,자꾸 드럼 치는 우리 윌 놀리시는데... 초창기땐 머리있었어요 ㅋㅋㅋㅋ 좀 험악하긴했지먼...
@SB-fi3nw,블투 끼고 들으니까 소름이 쫙쫙 돋네
@RoNAldOooo0,1:38 메타인지
@JuventusJuventus..............,"어릴때 듣던 노래의 빡빡이 아저씨가 기억나, 이 아이는 난타 수행평가에서 저 노래를 택한다.."
@saf0226ify,이거 ccm 이에요 ? 가사는 ccm 인데...
@user-ur5fp1kr9z,전 세계 어느 나라를 가던 남녀노소가 서로 갈려고 난리인 콘서트 ㄷㄷ
@user-de2qz9vx1d,헤헷
@user-dn6sn2wh3b,이노래를 처음 들었을때 도박마라는 만화의 한장면이 생각났었는데...
@fromcmk33,Ised to rule the world
@ZM99592,콜드플레이도 나중에 퀸처럼 영화하나 만들자
@user-nu7gs9zi9h,머머리 아저씨 두더지 잘잡으시네
@user-co7vg7to2i,제주 탑동골목 2021년 9월 24일 오후 9:53 손님 신청곡      현재 탑동골목에서 손님이 신청한 노래입니다:)
@user-mp8xe3ck6v,진짜 개 ㅈ된다
@user-xd6qe6ze2z,"2:07  ""누나는 똥을 싸 냄비에"" 댓글 어디감 그거때메 계속 그렇게 들리는데"
@gosarimuchimmarlin332,시험 끝나고 집 갈 때
@user-co7vg7to2i,제주 탑동골목 2021년 9월 15일 오후 9:05 손님 신청곡      현재 탑동골목에서 손님이 신청한 노래입니다:)
@pathosderdistanz9341,When we were kings?
@user-ry1ob7tc9t,마지막 독재자가 부르는 노래
@raxyp4092,이거 혼코노하면서 열심히 불렀는데 ㄹㅇ 뽕차더라
